graph,algo,diameter,bfs_count,chosenvtx, weightp, time_diameter_exact,sx,sy
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.4_seed=321_square,ifub_foursweephd,23,7,0,0.99998, 1609.8,0.410076,0.214124
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.4_seed=321_square,ifub_hd,23,3,0,0.99998, 195.391,0.410076,0.214124
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.4_seed=321_torus,ifub_foursweephd,17,7,3,0.99992, 998.841,0.806837,0.886265
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.4_seed=321_torus,ifub_hd,17,4,0,0.99998, 1078.1,0.410076,0.214125
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.4_seed=356_square,ifub_foursweephd,17,7,0,0.99998, 1825.77,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.4_seed=356_square,ifub_hd,17,3,0,0.99998, 7.00518,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.4_seed=356_torus,ifub_foursweephd,14,6,8,0.999819, 2304.18,0.777371,0.41735
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.4_seed=356_torus,ifub_hd,14,4,0,0.99998, 1501.56,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.4_seed=489_square,ifub_foursweephd,15,10,1,0.99996, 398.946,0.35526,0.69102
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.4_seed=489_torus,ifub_foursweephd,14,8,0,0.99998, 397.148,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.4_seed=55_square,ifub_foursweephd,17,7,0,0.99998, 658.365,0.280556,0.365856
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.4_seed=55_torus,ifub_foursweephd,14,6,2,0.99994, 1298.5,0.549485,0.875515
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.4_seed=64_square,ifub_foursweephd,18,6,1909,0.998713, 955.339,0.288466,0.195892
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.4_seed=64_torus,ifub_foursweephd,15,7,1,0.99996, 2468.21,0.444404,0.673064
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.4_seed=666_square,ifub_foursweephd,16,7,0,0.99998, 2274.15,0.126898,0.08495
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.4_seed=666_torus,ifub_foursweephd,14,9,4,0.9999, 622.732,0.928161,0.427932
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.4_seed=836_square,ifub_foursweephd,16,7,4,0.999879, 391.043,0.314848,0.63925
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.4_seed=836_torus,ifub_foursweephd,13,11,7,0.999839, 1794.26,0.78985,0.24464
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=1001_square,ifub_foursweephd,14,8,0,0.99998, 880.278,0.638558,0.374782
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=1001_torus,ifub_foursweephd,12,7,0,0.99998, 2779.14,0.638559,0.374783
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=1001_torus,ifub_hd,12,3,0,0.99998, 356.457,0.638559,0.374783
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=14_square,ifub_foursweephd,14,8,0,0.99998, 2204.57,0.89267,0.440374
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=14_square,ifub_hd,14,4,0,0.99998, 106.029,0.89267,0.440374
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=14_torus,ifub_foursweephd,12,6,0,0.99998, 634.322,0.892669,0.440374
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=237_square,ifub_foursweephd,14,22,0,0.99998, 6706.83,0.290834,0.965902
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=237_torus,ifub_foursweephd,12,6,1,0.99996, 380.924,0.938517,0.833829
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=237_torus,ifub_hd,12,4,0,0.99998, 514.325,0.290833,0.965902
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=2_square,ifub_foursweephd,14,6,0,0.99998, 800.726,0.77138,0.585576
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=2_torus,ifub_foursweephd,12,9,0,0.99998, 52.5416,0.771379,0.585575
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=2_torus,ifub_hd,12,5,0,0.99998, 1712.61,0.771379,0.585575
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=321_square,ifub_foursweephd,15,11,0,0.99998, 3294.6,0.410076,0.214124
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=321_square,ifub_hd,15,7,0,0.99998, 2720.96,0.410076,0.214124
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=321_torus,ifub_foursweephd,14,6,0,0.99998, 746.67,0.410076,0.214125
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=356_square,ifub_foursweephd,14,7,1,0.99996, 462.736,0.341082,0.719502
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=356_square,ifub_hd,14,7,0,0.99998, 2763.97,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=356_torus,ifub_foursweephd,12,6,3,0.99992, 1292.84,0.414058,0.268537
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=489_square,ifub_foursweephd,15,7,0,0.99998, 790.281,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=489_square,ifub_hd,15,3,0,0.99998, 1104.04,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=489_torus,ifub_foursweephd,12,8,0,0.99998, 1902.11,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=489_torus,ifub_hd,12,4,0,0.99998, 1254.54,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=55_square,ifub_foursweephd,15,9,3729,0.999598, 1708.83,0.868256,0.22619
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=55_torus,ifub_foursweephd,13,11,0,0.99998, 3378.54,0.280557,0.365856
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=55_torus,ifub_hd,13,7,0,0.99998, 2904.24,0.280557,0.365856
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=64_square,ifub_foursweephd,16,6,0,0.99998, 965.83,0.691688,0.131854
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=64_torus,ifub_foursweephd,13,7,0,0.99998, 1150.94,0.691687,0.131854
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=64_torus,ifub_hd,13,3,0,0.99998, 1000.29,0.691687,0.131854
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=666_square,ifub_foursweephd,15,7,0,0.99998, 2194.81,0.126898,0.08495
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=666_square,ifub_hd,15,3,0,0.99998, 1080.91,0.126898,0.08495
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=666_torus,ifub_foursweephd,13,7,0,0.99998, 641.395,0.126898,0.084949
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=666_torus,ifub_hd,13,3,0,0.99998, 1356.27,0.126898,0.084949
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=836_square,ifub_foursweephd,15,7,1,0.99996, 261.078,0.395182,0.553582
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=836_torus,ifub_foursweephd,12,7,0,0.99998, 1975.37,0.95585,0.00565
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.53_seed=836_torus,ifub_hd,12,3,0,0.99998, 1464.31,0.95585,0.00565
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=1001_square,ifub_foursweephd,13,9,0,0.99998, 307.824,0.638558,0.374782
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=1001_torus,ifub_foursweephd,11,17,0,0.99998, 4216.59,0.638559,0.374783
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=1001_torus,ifub_hd,11,13,0,0.99998, 1393.47,0.638559,0.374783
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=14_square,ifub_foursweephd,15,7,2,0.99992, 1116.97,0.497048,0.088782
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=14_torus,ifub_foursweephd,13,7,0,0.99998, 1136.34,0.892669,0.440374
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=14_torus,ifub_hd,13,3,0,0.99998, 260.744,0.892669,0.440374
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=237_square,ifub_foursweephd,13,9,0,0.99998, 1651.92,0.290834,0.965902
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=237_torus,ifub_foursweephd,10,8,0,0.99998, 1362.15,0.290833,0.965902
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=2_square,ifub_foursweephd,15,7,0,0.99998, 95.9995,0.77138,0.585576
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=2_torus,ifub_foursweephd,12,7,0,0.99998, 3292.36,0.771379,0.585575
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=2_torus,ifub_hd,12,3,0,0.99998, 8.03715,0.771379,0.585575
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=321_square,ifub_foursweephd,12,8,0,0.99998, 797.754,0.410076,0.214124
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=321_torus,ifub_foursweephd,12,10,0,0.99998, 990.957,0.410076,0.214125
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=321_torus,ifub_hd,12,6,0,0.99998, 1747.79,0.410076,0.214125
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=356_square,ifub_foursweephd,13,9,0,0.99998, 1399.32,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=356_square,ifub_hd,13,5,0,0.99998, 2236.49,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=356_torus,ifub_foursweephd,11,12,0,0.99998, 1287.06,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=489_square,ifub_foursweephd,12,9,4,0.9999, 3300.51,0.513946,0.600344
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=489_square,ifub_hd,12,4,0,0.99998, 1118.99,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=489_torus,ifub_foursweephd,12,6,0,0.99998, 2446.11,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=55_square,ifub_foursweephd,13,8,0,0.99998, 185.8,0.280556,0.365856
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=55_torus,ifub_foursweephd,12,10,0,0.99998, 2003.65,0.280557,0.365856
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=64_square,ifub_foursweephd,13,14,0,0.99998, 1042.84,0.691688,0.131854
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=64_square,ifub_hd,13,10,0,0.99998, 443.154,0.691688,0.131854
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=64_torus,ifub_foursweephd,11,10,0,0.99998, 1199.06,0.691687,0.131854
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=666_square,ifub_foursweephd,12,8,0,0.99998, 934.401,0.126898,0.08495
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=666_torus,ifub_foursweephd,11,13,0,0.99998, 3521.29,0.126898,0.084949
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=666_torus,ifub_hd,11,9,0,0.99998, 825.269,0.126898,0.084949
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=836_square,ifub_foursweephd,14,10,0,0.99998, 948.831,0.95585,0.00565
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=836_square,ifub_hd,14,3,1,0.99996, 1436.4,0.395182,0.553582
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.62_seed=836_torus,ifub_foursweephd,11,8,0,0.99998, 35.685,0.95585,0.00565
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=1001_square,ifub_foursweephd,12,27,14,0.999699, 8298.12,0.751432,0.93202
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=1001_torus,ifub_foursweephd,10,10,2,0.99994, 3234.61,0.191768,0.035866
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=14_square,ifub_foursweephd,12,9,1,0.99992, 2031.59,0.497048,0.088782
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=14_square,ifub_hd,12,3,0,0.99998, 320.763,0.89267,0.440374
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=14_torus,ifub_foursweephd,11,9,1,0.99996, 2304.48,0.107344,0.489812
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=237_square,ifub_foursweephd,13,9,1,0.99996, 3543.74,0.938518,0.83383
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=237_torus,ifub_foursweephd,11,7,0,0.99998, 1559,0.290833,0.965902
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=2_square,ifub_foursweephd,12,7,0,0.99998, 880.949,0.77138,0.585576
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=2_torus,ifub_foursweephd,11,8,0,0.99998, 824.9,0.771379,0.585575
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=321_square,ifub_foursweephd,12,15,0,0.99998, 6386.45,0.410076,0.214124
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=321_square,ifub_hd,12,11,0,0.99998, 3721.69,0.410076,0.214124
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=321_torus,ifub_foursweephd,10,8,0,0.99998, 3313.66,0.410076,0.214125
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=356_square,ifub_foursweephd,12,7,1,0.99996, 3034.71,0.341082,0.719502
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=356_square,ifub_hd,12,3,0,0.99998, 56.6823,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=356_torus,ifub_foursweephd,10,12,0,0.99998, 2879.57,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=489_square,ifub_foursweephd,12,7,0,0.99998, 690.083,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=489_square,ifub_hd,12,3,0,0.99998, 337.738,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=489_torus,ifub_foursweephd,10,7,0,0.99998, 1554.15,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=489_torus,ifub_hd,10,3,0,0.99998, 1133.32,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=55_square,ifub_foursweephd,12,8,3993,0.996164, 1492.62,0.668962,0.483326
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=55_square,ifub_hd,12,3,0,0.99998, 8.02525,0.280556,0.365856
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=55_torus,ifub_foursweephd,11,12,3,0.99992, 1606.31,0.688749,0.095289
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=64_square,ifub_foursweephd,12,9,13,0.999558, 3712.05,0.321208,0.959244
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=64_square,ifub_hd,12,3,0,0.99998, 88.7284,0.691688,0.131854
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=64_torus,ifub_foursweephd,10,7,0,0.99998, 3339.17,0.691687,0.131854
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=64_torus,ifub_hd,10,3,0,0.99998, 129.521,0.691687,0.131854
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=666_square,ifub_foursweephd,12,7,1,0.99996, 879.751,0.145442,0.3032
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=666_torus,ifub_foursweephd,9,54,0,0.99998, 11164.8,0.126898,0.084949
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=666_torus,ifub_hd,9,50,0,0.99998, 14665.7,0.126898,0.084949
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=836_square,ifub_foursweephd,12,14,1,0.99996, 758.579,0.395182,0.553582
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.76_seed=836_torus,ifub_foursweephd,10,7,0,0.99998, 1274.46,0.95585,0.00565
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=1001_square,ifub_foursweephd,12,13,0,0.99998, 4615.79,0.638558,0.374782
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=1001_torus,ifub_foursweephd,11,8,0,0.99998, 427.804,0.638559,0.374783
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=14_square,ifub_foursweephd,13,8,0,0.99998, 2267.24,0.89267,0.440374
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=14_square,ifub_hd,13,4,0,0.99998, 1039.11,0.89267,0.440374
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=14_torus,ifub_foursweephd,12,7,0,0.99998, 3141.94,0.892669,0.440374
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=237_square,ifub_foursweephd,12,7,0,0.99998, 1593.8,0.290834,0.965902
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=237_square,ifub_hd,12,3,0,0.99998, 1196.53,0.290834,0.965902
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=237_torus,ifub_foursweephd,12,7,0,0.99998, 977.727,0.290833,0.965902
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=2_square,ifub_foursweephd,12,8,1,0.99996, 1840.84,0.140804,0.856472
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=2_square,ifub_hd,12,3,0,0.99998, 329.082,0.77138,0.585576
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=2_torus,ifub_foursweephd,11,10,0,0.99998, 1180.41,0.771379,0.585575
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=2_torus,ifub_hd,11,6,0,0.99998, 1652.31,0.771379,0.585575
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=321_square,ifub_foursweephd,12,270,15257,0.980797, 37590,0.006026,0.905598
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=321_torus,ifub_foursweephd,11,8,0,0.99998, 1010.9,0.410076,0.214125
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=356_square,ifub_foursweephd,13,10,0,0.99998, 2876.3,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=356_torus,ifub_foursweephd,11,9,0,0.99998, 1054.46,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=356_torus,ifub_hd,11,5,0,0.99998, 1425.53,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=489_square,ifub_foursweephd,13,7,1,0.99996, 900.962,0.35526,0.69102
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=489_square,ifub_hd,13,4,0,0.99998, 87.128,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=489_torus,ifub_foursweephd,10,7,0,0.99998, 1377.06,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=489_torus,ifub_hd,10,3,0,0.99998, 357.016,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=55_square,ifub_foursweephd,12,7,0,0.99998, 238.358,0.280556,0.365856
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=55_torus,ifub_foursweephd,11,8,0,0.99998, 1126.95,0.280557,0.365856
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=64_square,ifub_foursweephd,13,7,0,0.99998, 2656.69,0.691688,0.131854
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=64_square,ifub_hd,13,3,0,0.99998, 232.516,0.691688,0.131854
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=64_torus,ifub_foursweephd,10,9,0,0.99998, 1290.63,0.691687,0.131854
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=64_torus,ifub_hd,10,5,0,0.99998, 601.477,0.691687,0.131854
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=666_square,ifub_foursweephd,12,9,2,0.99994, 2012.75,0.305848,0.862258
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=666_torus,ifub_foursweephd,10,7,0,0.99998, 910.436,0.126898,0.084949
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=836_square,ifub_foursweephd,12,8,1,0.99996, 1574.85,0.395182,0.553582
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.7_seed=836_torus,ifub_foursweephd,11,9,0,0.99998, 1223.49,0.95585,0.00565
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=1001_square,ifub_foursweephd,11,21,3,0.99992, 2627.08,0.42104,0.698828
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=1001_torus,ifub_foursweephd,10,12,0,0.99998, 1922.69,0.638559,0.374783
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=14_square,ifub_foursweephd,12,28,11,0.999638, 3568.66,0.126222,0.781674
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=14_torus,ifub_foursweephd,11,7,0,0.99998, 759.838,0.892669,0.440374
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=14_torus,ifub_hd,11,3,0,0.99998, 1029.51,0.892669,0.440374
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=237_square,ifub_foursweephd,11,22,0,0.99998, 8785.06,0.290834,0.965902
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=237_square,ifub_hd,11,18,0,0.99998, 3098.4,0.290834,0.965902
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=237_torus,ifub_foursweephd,10,26,0,0.99998, 5346.31,0.290833,0.965902
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=237_torus,ifub_hd,10,22,0,0.99998, 8898.44,0.290833,0.965902
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=2_square,ifub_foursweephd,12,17,9119,0.99761, 761.088,0.2756,0.010142
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=2_square,ifub_hd,12,3,0,0.99998, 1048.89,0.77138,0.585576
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=2_torus,ifub_foursweephd,11,8,2,0.99994, 1428.11,0.074131,0.05956
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=321_square,ifub_foursweephd,12,7,7,0.999839, 840.086,0.338564,0.664252
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=321_square,ifub_hd,12,4,0,0.99998, 304.007,0.410076,0.214124
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=321_torus,ifub_foursweephd,10,26,4791,0.995868, 6378.04,0.304632,0.731449
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=356_square,ifub_foursweephd,12,11,4,0.9999, 1425.2,0.28271,0.578892
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=356_torus,ifub_foursweephd,10,7,13,0.999679, 455.82,0.095582,0.346078
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=356_torus,ifub_hd,10,3,0,0.99998, 28.6663,0.481288,0.1508
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=489_square,ifub_foursweephd,11,15,0,0.99998, 3082.86,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=489_torus,ifub_foursweephd,9,39,0,0.99998, 14452.8,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=489_torus,ifub_hd,9,35,0,0.99998, 1019.29,0.418152,0.108178
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=55_square,ifub_foursweephd,12,6,1,0.99996, 2176.45,0.363,0.429214
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=55_square,ifub_hd,12,3,0,0.99998, 1057.16,0.280556,0.365856
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=55_torus,ifub_foursweephd,10,50,0,0.99998, 5468.96,0.280557,0.365856
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=64_square,ifub_foursweephd,11,23,0,0.99998, 8646.75,0.691688,0.131854
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=64_square,ifub_hd,11,19,0,0.99998, 1215.51,0.691688,0.131854
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=64_torus,ifub_foursweephd,10,9,18,0.999539, 1848.76,0.350887,0.838628
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=64_torus,ifub_hd,10,3,0,0.99998, 8.56915,0.691687,0.131854
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=666_square,ifub_foursweephd,11,49,7,0.999779, 10582.5,0.704266,0.919452
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=666_torus,ifub_foursweephd,10,10,0,0.99998, 43.4383,0.126898,0.084949
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=836_square,ifub_foursweephd,11,19,0,0.99998, 5243.96,0.95585,0.00565
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=836_square,ifub_hd,11,9,1,0.99996, 4304.69,0.395182,0.553582
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.82_seed=836_torus,ifub_foursweephd,11,7,6,0.99986, 417.81,0.791201,0.579584
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.88_seed=1001_square,ifub_foursweephd,11,146,120,0.988855, 18180.5,0.775406,0.245994
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.88_seed=1001_square,ifub_hd,11,9,0,0.99998, 506.443,0.638558,0.374782
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.88_seed=1001_torus,ifub_foursweephd,11,29,179,0.983976, 8664.87,0.304534,0.241938
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.88_seed=1001_torus,ifub_hd,11,4,0,0.99998, 520.747,0.638559,0.374783
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.88_seed=14_square,ifub_foursweephd,11,27,1,0.99992, 7991.24,0.497048,0.088782
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.88_seed=14_torus,ifub_foursweephd,9,109,4,0.9999, 22911,0.432107,0.719211
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.88_seed=237_square,ifub_foursweephd,11,102,933,0.999518, 8696.66,0.764166,0.981586
girg_n=50000_deg=10_dim=2_ple=2.75_T=0.88_seed=237_square,ifub_hd,11,15,0,0.99998, 7576.95,0.290834,0.965902
